activeCarHere,capacity,carsList,distance,id,inactive,latitude,longitude,modelsList,parkingAddress,showMarker,timestamp,total_cars,typeId
true,,[53],4.6,63016480,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:09:43.245166 UTC,1,
true,,[53],4.6,84487389,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:11:48.173801 UTC,1,
true,,[53],4.6,46688801,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:13:53.222656 UTC,1,
true,,[53],4.6,18964470,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:15:58.332911 UTC,1,
true,,[53],4.6,83417014,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:18:03.222304 UTC,1,
true,,[53],4.6,46403952,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:20:08.376585 UTC,1,
true,,[53],4.6,53963267,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:22:13.258390 UTC,1,
true,,[53],4.6,94743906,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:24:18.319220 UTC,1,
true,,[53],4.6,44102298,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:26:23.223627 UTC,1,
true,,[53],4.6,9682669,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:28:28.036968 UTC,1,
true,,[53],4.6,53217485,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:30:33.009136 UTC,1,
true,,[53],4.6,17515571,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:32:37.786112 UTC,1,
true,,[53],4.6,48311512,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:34:42.574303 UTC,1,
true,,[53],4.6,82209556,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:36:47.516648 UTC,1,
true,,[53],4.6,43117309,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:38:52.434456 UTC,1,
true,,[53],4.6,64121791,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:40:57.251158 UTC,1,
true,,[53],4.6,88510883,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:43:02.214362 UTC,1,
true,,[53],4.6,82590145,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:45:07.265499 UTC,1,
true,,[53],4.6,29364932,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:47:12.123401 UTC,1,
true,,[53],4.6,73776689,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:49:16.975112 UTC,1,
true,,[53],4.6,40242974,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:51:21.866067 UTC,1,
true,,[53],4.6,29460006,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:53:26.907166 UTC,1,
true,,[53],4.6,70350044,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:55:31.692807 UTC,1,
true,,[53],4.6,98331440,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:57:36.901339 UTC,1,
true,,[53],4.6,60070746,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 09:59:41.559081 UTC,1,
true,,[53],4.6,70914144,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:01:46.316257 UTC,1,
true,,[53],4.6,32189458,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:03:51.118402 UTC,1,
true,,[53],4.6,31823664,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:05:55.974854 UTC,1,
true,,[53],4.6,80514662,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:08:00.764132 UTC,1,
true,,[53],4.6,99219488,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:10:05.701981 UTC,1,
true,,[53],4.6,2241275,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:12:12.721107 UTC,1,
true,,[53],4.6,86723743,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:14:17.415631 UTC,1,
true,,[53],4.6,83276738,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:16:22.379583 UTC,1,
true,,[53],4.6,3455779,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:18:27.482043 UTC,1,
true,,[53],4.6,39309743,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:20:32.480176 UTC,1,
true,,[53],4.6,33088914,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:22:37.245590 UTC,1,
true,,[53],4.6,57697402,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:24:42.231704 UTC,1,
true,,[53],4.6,89422838,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:26:47.193373 UTC,1,
true,,[53],4.6,95362556,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:28:51.956756 UTC,1,
true,,[53],4.6,31129900,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:30:56.837264 UTC,1,
true,,[53],4.6,20591567,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:33:01.986789 UTC,1,
true,,[53],4.6,10056345,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:35:06.861793 UTC,1,
true,,[53],4.6,32992550,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:37:11.643932 UTC,1,
true,,[53],4.6,23539542,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:39:16.626817 UTC,1,
true,,[53],4.6,97344086,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:41:21.466869 UTC,1,
true,,[53],4.6,69442641,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:43:26.416945 UTC,1,
true,,[53],4.6,72346046,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:45:31.462178 UTC,1,
true,,[53],4.6,80833237,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:47:36.467229 UTC,1,
true,,[53],4.6,35591962,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:49:41.400368 UTC,1,
true,,[53],4.6,25468095,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:51:46.383423 UTC,1,
true,,[53],4.6,46435619,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:53:51.379346 UTC,1,
true,,[53],4.6,85016000,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:55:56.219274 UTC,1,
true,,[53],4.6,2205581,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 10:58:01.183229 UTC,1,
true,,[53],4.6,5773712,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:00:06.270491 UTC,1,
true,,[53],4.6,56991197,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:02:11.164026 UTC,1,
true,,[53],4.6,46108134,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:04:16.055890 UTC,1,
true,,[53],4.6,43872754,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:06:21.009474 UTC,1,
true,,[53],4.6,10775849,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:08:26.041227 UTC,1,
true,,[53],4.6,45085625,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:10:31.177650 UTC,1,
true,,[53],4.6,74287014,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:12:36.157513 UTC,1,
true,,[53],4.6,84615153,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:14:41.061956 UTC,1,
true,,[53],4.6,18619104,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:16:45.883965 UTC,1,
true,,[53],4.6,85007227,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:18:50.855779 UTC,1,
true,,[53],4.6,34304653,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:20:55.647299 UTC,1,
true,,[53],4.6,95943746,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:23:00.480207 UTC,1,
true,,[53],4.6,24993893,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:25:05.454347 UTC,1,
true,,[53],4.6,72182884,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:27:10.241409 UTC,1,
true,,[53],4.6,61087473,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:29:15.202739 UTC,1,
true,,[53],4.6,90068144,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:31:20.321932 UTC,1,
true,,[53],4.6,58300777,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:33:25.085440 UTC,1,
true,,[53],4.6,32862875,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:35:30.242980 UTC,1,
true,,[53],4.6,63415286,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:37:35.247430 UTC,1,
true,,[53],4.6,78332039,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:39:40.298383 UTC,1,
true,,[53],4.6,13343397,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:41:45.145500 UTC,1,
true,,[53],4.6,46980151,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:43:50.055645 UTC,1,
true,,[53],4.6,41126868,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:45:55.070781 UTC,1,
true,,[53],4.6,12812658,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:47:59.684216 UTC,1,
true,,[53],4.6,87498621,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:50:04.533343 UTC,1,
true,,[53],4.6,32135279,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:52:09.694933 UTC,1,
true,,[53],4.6,23937409,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:54:14.749600 UTC,1,
true,,[53],4.6,54856120,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:56:19.594649 UTC,1,
true,,[53],4.6,57005555,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 11:58:24.326574 UTC,1,
true,,[53],4.6,4576420,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:00:29.280336 UTC,1,
true,,[53],4.6,15101629,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:02:34.337078 UTC,1,
true,,[53],4.6,63280594,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:04:39.247818 UTC,1,
true,,[53],4.6,31233187,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:06:44.205376 UTC,1,
true,,[53],4.6,38078101,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:08:49.118278 UTC,1,
true,,[53],4.6,85336420,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:10:53.874508 UTC,1,
true,,[53],4.6,96560254,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:12:58.627307 UTC,1,
true,,[53],4.6,72428864,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:15:03.425963 UTC,1,
true,,[53],4.6,31963792,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:17:08.343140 UTC,1,
true,,[53],4.6,81439847,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:19:13.258029 UTC,1,
true,,[53],4.6,34070806,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:21:18.251114 UTC,1,
true,,[53],4.6,12775342,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:23:23.046467 UTC,1,
true,,[53],4.6,19674250,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:25:28.122680 UTC,1,
true,,[53],4.6,25103663,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:27:33.105647 UTC,1,
true,,[53],4.6,97646841,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:29:38.080805 UTC,1,
true,,[53],4.6,18060463,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:31:46.637292 UTC,1,
true,,[53],4.6,97490933,false,32.04349,34.78069,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:33:51.480671 UTC,1,
true,,[53],4.6,56411612,false,32.0435,34.78065,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:35:56.302811 UTC,1,
true,,[53],4.6,8011406,false,32.0435,34.78065,[10],"[{'languageId': 0, 'text': 'אחרון 21, תל אביב יפו, ישראל'}, {'languageId': 1, 'text': 'Aharon St 21, Tel Aviv-Yafo, Israel'}]",true,2019-01-10 12:38:01.103600 UTC,1,
